Data Level,SCHOOL_YEAR,REPORTING_PERIOD,DISTRICT_NUMBER,DISTRICT_NAME,EMPLOYMENT_CATEGORY,GENDER,HEADCOUNT,FTE_VALUE,AVERAGE_AGE,AVERAGE_ANNUAL_SALARY_PER_FTE
District Level,2022/2023,Q1,43,Coquitlam,Teacher,Male,560,545.5723,46,85501
District Level,2022/2023,Q1,43,Coquitlam,Teacher,Female,1629,1462.2468,44,83723
District Level,2022/2023,Q4,43,Coquitlam,Administrator,All,131,130.904,53,144572
District Level,2022/2023,Q4,43,Coquitlam,Administrator,Male,70,69.8,52,146909
District Level,2022/2023,Q4,43,Coquitlam,Administrator,Female,61,61.104,53,141890
District Level,2022/2023,Q4,43,Coquitlam,Educator,All,2394,2204.1012,45,90105
District Level,2022/2023,Q4,43,Coquitlam,Educator,Male,646,632.4447,47,94839
District Level,2022/2023,Q4,43,Coquitlam,Educator,Female,1748,1571.6565,44,88415
District Level,2022/2023,Q4,43,Coquitlam,Teacher,All,2263,2073.1972,45,87146
District Level,2022/2023,Q4,43,Coquitlam,Teacher,Male,576,562.6447,46,88754
District Level,2022/2023,Q4,43,Coquitlam,Teacher,Female,1687,1510.5525,44,86614
District Level,2022/2023,Q1,44,North Vancouver,Administrator,All,84,84,47,131038
District Level,2022/2023,Q1,44,North Vancouver,Administrator,Male,31,31,48,137760
District Level,2022/2023,Q1,44,North Vancouver,Administrator,Female,53,53,47,127858
District Level,2022/2023,Q1,44,North Vancouver,Educator,All,1170,1030.3653,45,87870
District Level,2022/2023,Q1,44,North Vancouver,Educator,Male,282,271.513,46,90309
District Level,2022/2023,Q1,44,North Vancouver,Educator,Female,888,758.8523,45,87082
District Level,2022/2023,Q1,44,North Vancouver,Teacher,All,1086,946.3653,45,84019
District Level,2022/2023,Q1,44,North Vancouver,Teacher,Male,251,240.513,46,84582
District Level,2022/2023,Q1,44,North Vancouver,Teacher,Female,835,705.8523,45,83844
District Level,2022/2023,Q4,44,North Vancouver,Administrator,All,86,86,48,146578
District Level,2022/2023,Q4,44,North Vancouver,Administrator,Male,30,30,49,154553
District Level,2022/2023,Q4,44,North Vancouver,Administrator,Female,56,56,47,143010
District Level,2022/2023,Q4,44,North Vancouver,Educator,All,1199,1052.8259,46,92495
District Level,2022/2023,Q4,44,North Vancouver,Educator,Male,286,274.956,46,95352
District Level,2022/2023,Q4,44,North Vancouver,Educator,Female,913,777.8699,45,91597
District Level,2022/2023,Q4,44,North Vancouver,Teacher,All,1113,966.8259,45,87933
District Level,2022/2023,Q4,44,North Vancouver,Teacher,Male,256,244.956,46,88731
District Level,2022/2023,Q4,44,North Vancouver,Teacher,Female,857,721.8699,45,87690
District Level,2022/2023,Q1,45,West Vancouver,Administrator,All,43,43,48,136183
District Level,2022/2023,Q1,45,West Vancouver,Administrator,Male,15,15,50,147443
District Level,2022/2023,Q1,45,West Vancouver,Administrator,Female,28,28,47,130150
District Level,2022/2023,Q1,45,West Vancouver,Educator,All,513,466.4171,44,87459
District Level,2022/2023,Q1,45,West Vancouver,Educator,Male,132,125.3391,48,93143
District Level,2022/2023,Q1,45,West Vancouver,Educator,Female,381,341.078,43,85467
District Level,2022/2023,Q1,45,West Vancouver,Teacher,All,470,423.4171,44,83543
District Level,2022/2023,Q1,45,West Vancouver,Teacher,Male,117,110.3391,47,87110
District Level,2022/2023,Q1,45,West Vancouver,Teacher,Female,353,313.078,43,82339
District Level,2022/2023,Q4,45,West Vancouver,Administrator,All,42,42,49,140346
District Level,2022/2023,Q4,45,West Vancouver,Administrator,Male,14,14,50,151569
District Level,2022/2023,Q4,45,West Vancouver,Administrator,Female,28,28,48,134734
District Level,2022/2023,Q4,45,West Vancouver,Educator,All,514,470.8135,45,90347
District Level,2022/2023,Q4,45,West Vancouver,Educator,Male,130,124.039,48,95185
District Level,2022/2023,Q4,45,West Vancouver,Educator,Female,384,346.7745,44,88690
District Level,2022/2023,Q4,45,West Vancouver,Teacher,All,472,428.8135,44,86529
District Level,2022/2023,Q4,45,West Vancouver,Teacher,Male,116,110.039,47,89424
District Level,2022/2023,Q4,45,West Vancouver,Teacher,Female,356,318.7745,43,85569
District Level,2022/2023,Q1,46,Sunshine Coast,Administrator,All,21,20.8,52,139324
District Level,2022/2023,Q1,46,Sunshine Coast,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,46,Sunshine Coast,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,46,Sunshine Coast,Educator,All,281,252.385,47,86478
District Level,2022/2023,Q1,46,Sunshine Coast,Educator,Male,84,79.457,48,90234
District Level,2022/2023,Q1,46,Sunshine Coast,Educator,Female,197,172.928,47,84990
District Level,2022/2023,Q1,46,Sunshine Coast,Teacher,All,260,231.585,47,82638
District Level,2022/2023,Q1,46,Sunshine Coast,Teacher,Male,76,71.457,47,85041
District Level,2022/2023,Q1,46,Sunshine Coast,Teacher,Female,184,160.128,47,81718
District Level,2022/2023,Q4,46,Sunshine Coast,Administrator,All,25,23.6,55,148031
District Level,2022/2023,Q4,46,Sunshine Coast,Administrator,Male,12,11.2,59,150937
District Level,2022/2023,Q4,46,Sunshine Coast,Administrator,Female,13,12.4,52,145349
District Level,2022/2023,Q4,46,Sunshine Coast,Educator,All,296,263.114,48,90877
District Level,2022/2023,Q4,46,Sunshine Coast,Educator,Male,91,85.158,49,96243
District Level,2022/2023,Q4,46,Sunshine Coast,Educator,Female,205,177.956,47,88812
District Level,2022/2023,Q4,46,Sunshine Coast,Teacher,All,271,239.514,47,86369
District Level,2022/2023,Q4,46,Sunshine Coast,Teacher,Male,79,73.958,47,88336
District Level,2022/2023,Q4,46,Sunshine Coast,Teacher,Female,192,165.556,47,85672
District Level,2022/2023,Q1,47,qathet,Administrator,All,23,22.6,49,128087
District Level,2022/2023,Q1,47,qathet,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,47,qathet,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,47,qathet,Educator,All,235,195.635,44,83700
District Level,2022/2023,Q1,47,qathet,Educator,Male,66,58.565,44,85239
District Level,2022/2023,Q1,47,qathet,Educator,Female,169,137.07,44,83053
District Level,2022/2023,Q1,47,qathet,Teacher,All,212,173.035,44,78291
District Level,2022/2023,Q1,47,qathet,Teacher,Male,57,49.965,43,77802
District Level,2022/2023,Q1,47,qathet,Teacher,Female,155,123.07,44,78491
District Level,2022/2023,Q4,47,qathet,Administrator,All,23,22.6,49,136938
District Level,2022/2023,Q4,47,qathet,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,47,qathet,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,47,qathet,Educator,All,237,202.475,45,88231
District Level,2022/2023,Q4,47,qathet,Educator,Male,69,62.7,44,89458
District Level,2022/2023,Q4,47,qathet,Educator,Female,168,139.775,45,87697
District Level,2022/2023,Q4,47,qathet,Teacher,All,214,179.875,44,83026
District Level,2022/2023,Q4,47,qathet,Teacher,Male,60,54.1,43,83115
District Level,2022/2023,Q4,47,qathet,Teacher,Female,154,125.775,45,82987
District Level,2022/2023,Q1,48,Sea To Sky,Administrator,All,31,31,46,137370
District Level,2022/2023,Q1,48,Sea To Sky,Administrator,Male,12,12,49,142208
District Level,2022/2023,Q1,48,Sea To Sky,Administrator,Female,19,19,45,134315
District Level,2022/2023,Q1,48,Sea To Sky,Educator,All,398,354.407,42,86780
District Level,2022/2023,Q1,48,Sea To Sky,Educator,Male,77,70.9,42,90573
District Level,2022/2023,Q1,48,Sea To Sky,Educator,Female,321,283.507,43,85905
District Level,2022/2023,Q1,48,Sea To Sky,Teacher,All,367,323.407,42,82869
District Level,2022/2023,Q1,48,Sea To Sky,Teacher,Male,65,58.9,41,81593
District Level,2022/2023,Q1,48,Sea To Sky,Teacher,Female,302,264.507,42,83135
District Level,2022/2023,Q4,48,Sea To Sky,Administrator,All,30,30,47,143306
District Level,2022/2023,Q4,48,Sea To Sky,Administrator,Male,13,13,49,147207
District Level,2022/2023,Q4,48,Sea To Sky,Administrator,Female,17,17,45,140322
District Level,2022/2023,Q4,48,Sea To Sky,Educator,All,411,372.981,43,89963
District Level,2022/2023,Q4,48,Sea To Sky,Educator,Male,85,80.228,42,93282
District Level,2022/2023,Q4,48,Sea To Sky,Educator,Female,326,292.753,43,89164
District Level,2022/2023,Q4,48,Sea To Sky,Teacher,All,381,342.981,42,86276
District Level,2022/2023,Q4,48,Sea To Sky,Teacher,Male,72,67.228,41,84178
District Level,2022/2023,Q4,48,Sea To Sky,Teacher,Female,309,275.753,43,86728
District Level,2022/2023,Q1,49,Central Coast,Administrator,All,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,49,Central Coast,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,49,Central Coast,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,49,Central Coast,Educator,All,38,34.2,49,92745
District Level,2022/2023,Q1,49,Central Coast,Educator,Male,13,11.4,50,102645
District Level,2022/2023,Q1,49,Central Coast,Educator,Female,25,22.8,48,88455
District Level,2022/2023,Q1,49,Central Coast,Teacher,All,32,28.2,48,81255
District Level,2022/2023,Q1,49,Central Coast,Teacher,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,49,Central Coast,Teacher,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,49,Central Coast,Administrator,All,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,49,Central Coast,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,49,Central Coast,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,49,Central Coast,Educator,All,44,37.7,49,93904
District Level,2022/2023,Q4,49,Central Coast,Educator,Male,14,12.9,51,105300
District Level,2022/2023,Q4,49,Central Coast,Educator,Female,30,24.8,48,89345
District Level,2022/2023,Q4,49,Central Coast,Teacher,All,38,31.7,48,82640
District Level,2022/2023,Q4,49,Central Coast,Teacher,Male,10,8.9,52,85349
District Level,2022/2023,Q4,49,Central Coast,Teacher,Female,28,22.8,46,81766
District Level,2022/2023,Q1,50,Haida Gwaii,Administrator,All,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,50,Haida Gwaii,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,50,Haida Gwaii,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,50,Haida Gwaii,Educator,All,51,46.5444,48,90839
District Level,2022/2023,Q1,50,Haida Gwaii,Educator,Male,18,16.7152,44,92555
District Level,2022/2023,Q1,50,Haida Gwaii,Educator,Female,33,29.8292,50,89980
District Level,2022/2023,Q1,50,Haida Gwaii,Teacher,All,44,39.5444,47,83761
District Level,2022/2023,Q1,50,Haida Gwaii,Teacher,Male,14,12.7152,43,78667
District Level,2022/2023,Q1,50,Haida Gwaii,Teacher,Female,30,26.8292,49,85922
District Level,2022/2023,Q4,50,Haida Gwaii,Administrator,All,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,50,Haida Gwaii,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,50,Haida Gwaii,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,50,Haida Gwaii,Educator,All,55,49.0734,48,95194
District Level,2022/2023,Q4,50,Haida Gwaii,Educator,Male,21,19.5152,46,99640
District Level,2022/2023,Q4,50,Haida Gwaii,Educator,Female,34,29.5582,49,92685
District Level,2022/2023,Q4,50,Haida Gwaii,Teacher,All,47,41.0734,47,86878
District Level,2022/2023,Q4,50,Haida Gwaii,Teacher,Male,16,14.5152,45,86869
District Level,2022/2023,Q4,50,Haida Gwaii,Teacher,Female,31,26.5582,48,86883
District Level,2022/2023,Q1,51,Boundary,Administrator,All,12,12,49,130187
District Level,2022/2023,Q1,51,Boundary,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,51,Boundary,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,51,Boundary,Educator,All,107,101.319,45,89253
District Level,2022/2023,Q1,51,Boundary,Educator,Male,32,31.5,45,99433
District Level,2022/2023,Q1,51,Boundary,Educator,Female,75,69.819,45,84786
District Level,2022/2023,Q1,51,Boundary,Teacher,All,95,89.319,44,81686
District Level,2022/2023,Q1,51,Boundary,Teacher,Male,25,24.5,43,85732
District Level,2022/2023,Q1,51,Boundary,Teacher,Female,70,64.819,44,80322
District Level,2022/2023,Q4,51,Boundary,Administrator,All,12,12,50,137728
District Level,2022/2023,Q4,51,Boundary,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,51,Boundary,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,51,Boundary,Educator,All,107,100.341,45,93884
District Level,2022/2023,Q4,51,Boundary,Educator,Male,32,30.572,46,104193
District Level,2022/2023,Q4,51,Boundary,Educator,Female,75,69.769,45,89266
District Level,2022/2023,Q4,51,Boundary,Teacher,All,95,88.341,45,85639
District Level,2022/2023,Q4,51,Boundary,Teacher,Male,25,23.572,45,89369
District Level,2022/2023,Q4,51,Boundary,Teacher,Female,70,64.769,45,84353
District Level,2022/2023,Q1,52,Prince Rupert,Administrator,All,16,16,51,126553
District Level,2022/2023,Q1,52,Prince Rupert,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,52,Prince Rupert,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,52,Prince Rupert,Educator,All,152,147.6364,48,88559
District Level,2022/2023,Q1,52,Prince Rupert,Educator,Male,48,46.9,46,86622
District Level,2022/2023,Q1,52,Prince Rupert,Educator,Female,104,100.7364,49,89438
District Level,2022/2023,Q1,52,Prince Rupert,Teacher,All,136,131.6364,47,83945
District Level,2022/2023,Q1,52,Prince Rupert,Teacher,Male,44,42.9,45,82188
District Level,2022/2023,Q1,52,Prince Rupert,Teacher,Female,92,88.7364,48,84778
District Level,2022/2023,Q4,52,Prince Rupert,Administrator,All,20,20,49,125090
District Level,2022/2023,Q4,52,Prince Rupert,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,52,Prince Rupert,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,52,Prince Rupert,Educator,All,167,158.9504,48,91121
District Level,2022/2023,Q4,52,Prince Rupert,Educator,Male,53,52.3,47,89611
District Level,2022/2023,Q4,52,Prince Rupert,Educator,Female,114,106.6504,48,91824
District Level,2022/2023,Q4,52,Prince Rupert,Teacher,All,147,138.9504,47,86427
District Level,2022/2023,Q4,52,Prince Rupert,Teacher,Male,48,47.3,46,84807
District Level,2022/2023,Q4,52,Prince Rupert,Teacher,Female,99,91.6504,48,87222
District Level,2022/2023,Q1,53,Okanagan Similkameen,Administrator,All,19,19,51,134920
District Level,2022/2023,Q1,53,Okanagan Similkameen,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,53,Okanagan Similkameen,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,53,Okanagan Similkameen,Educator,All,194,182.238,46,87561
District Level,2022/2023,Q1,53,Okanagan Similkameen,Educator,Male,62,60.189,46,90155
District Level,2022/2023,Q1,53,Okanagan Similkameen,Educator,Female,132,122.049,46,86411
District Level,2022/2023,Q1,53,Okanagan Similkameen,Teacher,All,175,163.238,45,82724
District Level,2022/2023,Q1,53,Okanagan Similkameen,Teacher,Male,54,52.189,45,83750
District Level,2022/2023,Q1,53,Okanagan Similkameen,Teacher,Female,121,111.049,45,82293
District Level,2022/2023,Q4,53,Okanagan Similkameen,Administrator,All,19,19,52,142778
District Level,2022/2023,Q4,53,Okanagan Similkameen,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,53,Okanagan Similkameen,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,53,Okanagan Similkameen,Educator,All,203,191.609,47,91696
District Level,2022/2023,Q4,53,Okanagan Similkameen,Educator,Male,64,60.674,46,94072
District Level,2022/2023,Q4,53,Okanagan Similkameen,Educator,Female,139,130.935,47,90745
District Level,2022/2023,Q4,53,Okanagan Similkameen,Teacher,All,185,172.609,46,86961
District Level,2022/2023,Q4,53,Okanagan Similkameen,Teacher,Male,56,52.674,46,87214
District Level,2022/2023,Q4,53,Okanagan Similkameen,Teacher,Female,129,119.935,46,86866
District Level,2022/2023,Q1,54,Bulkley Valley,Administrator,All,17,17,50,151606
District Level,2022/2023,Q1,54,Bulkley Valley,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,54,Bulkley Valley,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,54,Bulkley Valley,Educator,All,138,129.145,45,91322
District Level,2022/2023,Q1,54,Bulkley Valley,Educator,Male,39,37.67,46,95719
District Level,2022/2023,Q1,54,Bulkley Valley,Educator,Female,99,91.475,45,89537
District Level,2022/2023,Q1,54,Bulkley Valley,Teacher,All,121,112.145,44,80859
District Level,2022/2023,Q1,54,Bulkley Valley,Teacher,Male,32,30.67,46,84802
District Level,2022/2023,Q1,54,Bulkley Valley,Teacher,Female,89,81.475,43,79441
District Level,2022/2023,Q4,54,Bulkley Valley,Administrator,All,17,17,51,141548
District Level,2022/2023,Q4,54,Bulkley Valley,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,54,Bulkley Valley,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,54,Bulkley Valley,Educator,All,144,131.815,46,91787
District Level,2022/2023,Q4,54,Bulkley Valley,Educator,Male,42,39.72,47,98502
District Level,2022/2023,Q4,54,Bulkley Valley,Educator,Female,102,92.095,46,88825
District Level,2022/2023,Q4,54,Bulkley Valley,Teacher,All,127,114.815,46,84401
District Level,2022/2023,Q4,54,Bulkley Valley,Teacher,Male,35,32.72,47,86669
District Level,2022/2023,Q4,54,Bulkley Valley,Teacher,Female,92,82.095,45,83514
District Level,2022/2023,Q1,57,Prince George,Administrator,All,77,77,48,132712
District Level,2022/2023,Q1,57,Prince George,Administrator,Male,32,32,47,132970
District Level,2022/2023,Q1,57,Prince George,Administrator,Female,45,45,49,132517
District Level,2022/2023,Q1,57,Prince George,Educator,All,915,873.5778,44,85222
District Level,2022/2023,Q1,57,Prince George,Educator,Male,232,228.2998,44,88323
District Level,2022/2023,Q1,57,Prince George,Educator,Female,683,645.278,44,84230
District Level,2022/2023,Q1,57,Prince George,Teacher,All,838,796.5778,44,81751
District Level,2022/2023,Q1,57,Prince George,Teacher,Male,200,196.2998,44,82177
District Level,2022/2023,Q1,57,Prince George,Teacher,Female,638,600.278,44,81625
District Level,2022/2023,Q4,57,Prince George,Administrator,All,72,72,49,138423
District Level,2022/2023,Q4,57,Prince George,Administrator,Male,30,30,48,138500
District Level,2022/2023,Q4,57,Prince George,Administrator,Female,42,42,50,138366
District Level,2022/2023,Q4,57,Prince George,Educator,All,950,899.3691,44,88919
District Level,2022/2023,Q4,57,Prince George,Educator,Male,245,240.014,44,91408
District Level,2022/2023,Q4,57,Prince George,Educator,Female,705,659.3551,44,88116
District Level,2022/2023,Q4,57,Prince George,Teacher,All,878,827.3691,44,85715
District Level,2022/2023,Q4,57,Prince George,Teacher,Male,215,210.014,44,85836
District Level,2022/2023,Q4,57,Prince George,Teacher,Female,663,617.3551,44,85679
District Level,2022/2023,Q1,58,Nicola-Similkameen,Administrator,All,18,18,52,135678
District Level,2022/2023,Q1,58,Nicola-Similkameen,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,58,Nicola-Similkameen,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q1,58,Nicola-Similkameen,Educator,All,158,153.705,44,85927
District Level,2022/2023,Q1,58,Nicola-Similkameen,Educator,Male,46,46,44,90539
District Level,2022/2023,Q1,58,Nicola-Similkameen,Educator,Female,112,107.705,43,84114
District Level,2022/2023,Q1,58,Nicola-Similkameen,Teacher,All,140,135.705,43,79752
District Level,2022/2023,Q1,58,Nicola-Similkameen,Teacher,Male,38,38,42,80269
District Level,2022/2023,Q1,58,Nicola-Similkameen,Teacher,Female,102,97.705,43,79568
District Level,2022/2023,Q4,58,Nicola-Similkameen,Administrator,All,18,18,52,144994
District Level,2022/2023,Q4,58,Nicola-Similkameen,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,58,Nicola-Similkameen,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2022/2023,Q4,58,Nicola-Similkameen,Educator,All,169,162.68,44,89620
District Level,2022/2023,Q4,58,Nicola-Similkameen,Educator,Male,48,48,44,95896
District Level,2022/2023,Q4,58,Nicola-Similkameen,Educator,Female,121,114.68,44,87229
District Level,2022/2023,Q4,58,Nicola-Similkameen,Teacher,All,151,144.68,43,83231
District Level,2022/2023,Q4,58,Nicola-Similkameen,Teacher,Male,39,39,43,83848
District Level,2022/2023,Q4,58,Nicola-Similkameen,Teacher,Female,112,105.68,43,83025
District Level,2022/2023,Q1,59,Peace River South,Administrator,All,33,33,47,126213
District Level,2022/2023,Q1,59,Peace River South,Administrator,Male,11,11,44,124986
District Level,2022/2023,Q1,59,Peace River South,Administrator,Female,22,22,49,126882
District Level,2022/2023,Q1,59,Peace River South,Educator,All,272,259.959,44,85162
District Level,2022/2023,Q1,59,Peace River South,Educator,Male,53,53.857,43,89016
District Level,2022/2023,Q1,59,Peace River South,Educator,Female,219,206.102,44,84202
District Level,2022/2023,Q1,59,Peace River South,Teacher,All,239,226.959,44,79394
District Level,2022/2023,Q1,59,Peace River South,Teacher,Male,42,42.857,43,78977
District Level,2022/2023,Q1,59,Peace River South,Teacher,Female,197,184.102,44,79484
District Level,2022/2023,Q4,59,Peace River South,Administrator,All,34,34,48,132623
District Level,2022/2023,Q4,59,Peace River South,Administrator,Male,10,10,43,129353
District Level,2022/2023,Q4,59,Peace River South,Administrator,Female,24,24,51,133985
District Level,2022/2023,Q4,59,Peace River South,Educator,All,279,265.649,45,89110
District Level,2022/2023,Q4,59,Peace River South,Educator,Male,54,52.557,44,92295
District Level,2022/2023,Q4,59,Peace River South,Educator,Female,225,213.092,45,88346
District Level,2022/2023,Q4,59,Peace River South,Teacher,All,245,231.649,44,83072
District Level,2022/2023,Q4,59,Peace River South,Teacher,Male,44,42.557,44,83873
District Level,2022/2023,Q4,59,Peace River South,Teacher,Female,201,189.092,44,82896
District Level,2022/2023,Q1,60,Peace River North,Administrator,All,44,44,50,131456
District Level,2022/2023,Q1,60,Peace River North,Administrator,Male,19,19,46,138972
District Level,2022/2023,Q1,60,Peace River North,Administrator,Female,25,25,53,125963
District Level,2022/2023,Q1,60,Peace River North,Educator,All,428,400.3998,44,85229
District Level,2022/2023,Q1,60,Peace River North,Educator,Male,127,122.197,44,88094
District Level,2022/2023,Q1,60,Peace River North,Educator,Female,301,278.2028,44,84048
District Level,2022/2023,Q1,60,Peace River North,Teacher,All,384,356.3998,44,79989
District Level,2022/2023,Q1,60,Peace River North,Teacher,Male,108,103.197,43,79306
District Level,2022/2023,Q1,60,Peace River North,Teacher,Female,276,253.2028,44,80251
District Level,2022/2023,Q4,60,Peace River North,Administrator,All,44,44,51,137464
District Level,2022/2023,Q4,60,Peace River North,Administrator,Male,19,19,47,144862
District Level,2022/2023,Q4,60,Peace River North,Administrator,Female,25,25,54,132058
District Level,2022/2023,Q4,60,Peace River North,Educator,All,442,406.2308,45,89769
District Level,2022/2023,Q4,60,Peace River North,Educator,Male,127,122.375,44,93333
District Level,2022/2023,Q4,60,Peace River North,Educator,Female,315,283.8558,45,88350
District Level,2022/2023,Q4,60,Peace River North,Teacher,All,398,362.2308,44,84508
District Level,2022/2023,Q4,60,Peace River North,Teacher,Male,108,103.375,44,84433
District Level,2022/2023,Q4,60,Peace River North,Teacher,Female,290,258.8558,44,84536
District Level,2022/2023,Q1,61,Greater Victoria,Administrator,All,116,116,50,131601
District Level,2022/2023,Q1,61,Greater Victoria,Administrator,Male,41,41,50,136492
District Level,2022/2023,Q1,61,Greater Victoria,Administrator,Female,75,75,50,128933
District Level,2022/2023,Q1,61,Greater Victoria,Educator,All,1503,1364.597,44,86869
District Level,2022/2023,Q1,61,Greater Victoria,Educator,Male,401,380.278,46,89675
District Level,2022/2023,Q1,61,Greater Victoria,Educator,Female,1102,984.319,44,85877
District Level,2022/2023,Q1,61,Greater Victoria,Teacher,All,1387,1248.597,44,83591
District Level,2022/2023,Q1,61,Greater Victoria,Teacher,Male,360,339.278,45,84914
District Level,2022/2023,Q1,61,Greater Victoria,Teacher,Female,1027,909.319,43,83140
District Level,2022/2023,Q4,61,Greater Victoria,Administrator,All,112,112,50,137368
District Level,2022/2023,Q4,61,Greater Victoria,Administrator,Male,38,38,50,143278
District Level,2022/2023,Q4,61,Greater Victoria,Administrator,Female,74,74,50,134374
District Level,2022/2023,Q4,61,Greater Victoria,Educator,All,1574,1401.836,44,89059
District Level,2022/2023,Q4,61,Greater Victoria,Educator,Male,427,395.388,45,91101
District Level,2022/2023,Q4,61,Greater Victoria,Educator,Female,1147,1006.448,44,88314
District Level,2022/2023,Q4,61,Greater Victoria,Teacher,All,1462,1289.836,44,85962
District Level,2022/2023,Q4,61,Greater Victoria,Teacher,Male,389,357.388,45,86826
District Level,2022/2023,Q4,61,Greater Victoria,Teacher,Female,1073,932.448,43,85653
District Level,2022/2023,Q1,62,Sooke,Administrator,All,74,74,49,132096
District Level,2022/2023,Q1,62,Sooke,Administrator,Male,26,26,49,138141
District Level,2022/2023,Q1,62,Sooke,Administrator,Female,48,48,49,128821
District Level,2022/2023,Q1,62,Sooke,Educator,All,905,834.912,43,85730
District Level,2022/2023,Q1,62,Sooke,Educator,Male,251,237.562,44,88273
District Level,2022/2023,Q1,62,Sooke,Educator,Female,654,597.35,42,84791
District Level,2022/2023,Q1,62,Sooke,Teacher,All,831,760.912,42,82118
District Level,2022/2023,Q1,62,Sooke,Teacher,Male,225,211.562,44,83087
District Level,2022/2023,Q1,62,Sooke,Teacher,Female,606,549.35,42,81772
District Level,2022/2023,Q4,62,Sooke,Administrator,All,74,74,50,139816
District Level,2022/2023,Q4,62,Sooke,Administrator,Male,27,27,50,144807
District Level,2022/2023,Q4,62,Sooke,Administrator,Female,47,47,50,137009
District Level,2022/2023,Q4,62,Sooke,Educator,All,925,852.489,42,89230
District Level,2022/2023,Q4,62,Sooke,Educator,Male,260,247.094,44,91254
District Level,2022/2023,Q4,62,Sooke,Educator,Female,665,605.395,42,88468
District Level,2022/2023,Q4,62,Sooke,Teacher,All,851,778.489,42,85421
District Level,2022/2023,Q4,62,Sooke,Teacher,Male,233,220.094,43,85818
District Level,2022/2023,Q4,62,Sooke,Teacher,Female,618,558.395,41,85276
District Level,2022/2023,Q1,63,Saanich,Administrator,All,41,41,49,134125
District Level,2022/2023,Q1,63,Saanich,Administrator,Male,18,18,50,140695
District Level,2022/2023,Q1,63,Saanich,Administrator,Female,23,23,48,128983
District Level,2022/2023,Q1,63,Saanich,Educator,All,560,508.0664,43,85347
District Level,2022/2023,Q1,63,Saanich,Educator,Male,155,143.474,43,87709
District Level,2022/2023,Q1,63,Saanich,Educator,Female,405,364.5924,44,84431
District Level,2022/2023,Q1,63,Saanich,Teacher,All,519,467.0664,43,82147
District Level,2022/2023,Q1,63,Saanich,Teacher,Male,137,125.474,42,82032
District Level,2022/2023,Q1,63,Saanich,Teacher,Female,382,341.5924,43,82189
District Level,2022/2023,Q4,63,Saanich,Administrator,All,42,42,49,142042
District Level,2022/2023,Q4,63,Saanich,Administrator,Male,18,18,51,151224
District Level,2022/2023,Q4,63,Saanich,Administrator,Female,24,24,48,135156
District Level,2022/2023,Q4,63,Saanich,Educator,All,593,523.9008,44,88285
