Data Level,SCHOOL_YEAR,REPORTING_PERIOD,DISTRICT_NUMBER,DISTRICT_NAME,EMPLOYMENT_CATEGORY,GENDER,HEADCOUNT,FTE_VALUE,AVERAGE_AGE,AVERAGE_ANNUAL_SALARY_PER_FTE
District Level,2021/2022,Q4,8,Kootenay Lake,Administrator,All,36.0,36.0,50.0,136864.0
District Level,2021/2022,Q4,8,Kootenay Lake,Administrator,Male,16.0,16.0,51.0,134765.0
District Level,2021/2022,Q4,8,Kootenay Lake,Administrator,Female,20.0,20.0,49.0,138542.0
District Level,2021/2022,Q4,8,Kootenay Lake,Educator,All,389.0,352.8913,45.0,86227.0
District Level,2021/2022,Q4,8,Kootenay Lake,Educator,Male,120.0,112.4205,45.0,88481.0
District Level,2021/2022,Q4,8,Kootenay Lake,Educator,Female,269.0,240.4708,45.0,85256.0
District Level,2021/2022,Q4,8,Kootenay Lake,Teacher,All,353.0,316.8913,44.0,81417.0
District Level,2021/2022,Q4,8,Kootenay Lake,Teacher,Male,104.0,96.4205,45.0,81687.0
District Level,2021/2022,Q4,8,Kootenay Lake,Teacher,Female,249.0,220.4708,44.0,81308.0
District Level,2021/2022,Q1,10,Arrow Lakes,Administrator,All,,,,
District Level,2021/2022,Q1,10,Arrow Lakes,Administrator,Male,,,,
District Level,2021/2022,Q1,10,Arrow Lakes,Administrator,Female,,,,
District Level,2021/2022,Q1,10,Arrow Lakes,Educator,All,50.0,45.55,44.0,86694.0
District Level,2021/2022,Q1,10,Arrow Lakes,Educator,Male,17.0,17.2,43.0,100707.0
District Level,2021/2022,Q1,10,Arrow Lakes,Educator,Female,33.0,28.35,44.0,79499.0
District Level,2021/2022,Q1,10,Arrow Lakes,Teacher,All,43.0,37.55,43.0,78879.0
District Level,2021/2022,Q1,10,Arrow Lakes,Teacher,Male,11.0,10.2,40.0,79934.0
District Level,2021/2022,Q1,10,Arrow Lakes,Teacher,Female,32.0,27.35,44.0,78528.0
District Level,2021/2022,Q4,10,Arrow Lakes,Administrator,All,,,,
District Level,2021/2022,Q4,10,Arrow Lakes,Administrator,Male,,,,
District Level,2021/2022,Q4,10,Arrow Lakes,Administrator,Female,,,,
District Level,2021/2022,Q4,10,Arrow Lakes,Educator,All,48.0,44.15,43.0,86360.0
District Level,2021/2022,Q4,10,Arrow Lakes,Educator,Male,16.0,15.2,42.0,98975.0
District Level,2021/2022,Q4,10,Arrow Lakes,Educator,Female,32.0,28.95,44.0,80214.0
District Level,2021/2022,Q4,10,Arrow Lakes,Teacher,All,41.0,37.15,43.0,80616.0
District Level,2021/2022,Q4,10,Arrow Lakes,Teacher,Male,10.0,9.2,40.0,84426.0
District Level,2021/2022,Q4,10,Arrow Lakes,Teacher,Female,31.0,27.95,44.0,79313.0
District Level,2021/2022,Q1,19,Revelstoke,Administrator,All,,,,
District Level,2021/2022,Q1,19,Revelstoke,Administrator,Male,,,,
District Level,2021/2022,Q1,19,Revelstoke,Administrator,Female,,,,
District Level,2021/2022,Q1,19,Revelstoke,Educator,All,89.0,82.132,44.0,87077.0
District Level,2021/2022,Q1,19,Revelstoke,Educator,Male,23.0,21.657,47.0,94625.0
District Level,2021/2022,Q1,19,Revelstoke,Educator,Female,66.0,60.475,43.0,84456.0
District Level,2021/2022,Q1,19,Revelstoke,Teacher,All,81.0,74.132,43.0,82357.0
District Level,2021/2022,Q1,19,Revelstoke,Teacher,Male,18.0,16.657,46.0,82508.0
District Level,2021/2022,Q1,19,Revelstoke,Teacher,Female,63.0,57.475,42.0,82314.0
District Level,2021/2022,Q4,19,Revelstoke,Administrator,All,,,,
District Level,2021/2022,Q4,19,Revelstoke,Administrator,Male,,,,
District Level,2021/2022,Q4,19,Revelstoke,Administrator,Female,,,,
District Level,2021/2022,Q4,19,Revelstoke,Educator,All,92.0,84.259,44.0,85639.0
District Level,2021/2022,Q4,19,Revelstoke,Educator,Male,24.0,22.336,48.0,94363.0
District Level,2021/2022,Q4,19,Revelstoke,Educator,Female,68.0,61.923,42.0,82731.0
District Level,2021/2022,Q4,19,Revelstoke,Teacher,All,84.0,76.259,43.0,81144.0
District Level,2021/2022,Q4,19,Revelstoke,Teacher,Male,19.0,17.336,46.0,82761.0
District Level,2021/2022,Q4,19,Revelstoke,Teacher,Female,65.0,58.923,42.0,80691.0
District Level,2021/2022,Q1,20,Kootenay-Columbia,Administrator,All,24.0,24.0,49.0,130812.0
District Level,2021/2022,Q1,20,Kootenay-Columbia,Administrator,Male,11.0,11.0,50.0,129737.0
District Level,2021/2022,Q1,20,Kootenay-Columbia,Administrator,Female,13.0,13.0,48.0,131721.0
District Level,2021/2022,Q1,20,Kootenay-Columbia,Educator,All,292.0,281.803,44.0,85494.0
District Level,2021/2022,Q1,20,Kootenay-Columbia,Educator,Male,62.0,60.2,46.0,92692.0
District Level,2021/2022,Q1,20,Kootenay-Columbia,Educator,Female,230.0,221.603,43.0,83571.0
District Level,2021/2022,Q1,20,Kootenay-Columbia,Teacher,All,268.0,257.803,43.0,81466.0
District Level,2021/2022,Q1,20,Kootenay-Columbia,Teacher,Male,51.0,49.2,45.0,84701.0
District Level,2021/2022,Q1,20,Kootenay-Columbia,Teacher,Female,217.0,208.603,43.0,80713.0
District Level,2021/2022,Q4,20,Kootenay-Columbia,Administrator,All,24.0,24.0,50.0,130812.0
District Level,2021/2022,Q4,20,Kootenay-Columbia,Administrator,Male,11.0,11.0,50.0,129737.0
District Level,2021/2022,Q4,20,Kootenay-Columbia,Administrator,Female,13.0,13.0,49.0,131721.0
District Level,2021/2022,Q4,20,Kootenay-Columbia,Educator,All,297.0,281.674,44.0,86066.0
District Level,2021/2022,Q4,20,Kootenay-Columbia,Educator,Male,67.0,64.014,46.0,91560.0
District Level,2021/2022,Q4,20,Kootenay-Columbia,Educator,Female,230.0,217.66,43.0,84492.0
District Level,2021/2022,Q4,20,Kootenay-Columbia,Teacher,All,273.0,257.674,44.0,82189.0
District Level,2021/2022,Q4,20,Kootenay-Columbia,Teacher,Male,56.0,53.014,46.0,84061.0
District Level,2021/2022,Q4,20,Kootenay-Columbia,Teacher,Female,217.0,204.66,43.0,81714.0
District Level,2021/2022,Q1,22,Vernon,Administrator,All,51.0,51.0,49.0,133095.0
District Level,2021/2022,Q1,22,Vernon,Administrator,Male,24.0,24.0,46.0,131861.0
District Level,2021/2022,Q1,22,Vernon,Administrator,Female,27.0,27.0,51.0,134191.0
District Level,2021/2022,Q1,22,Vernon,Educator,All,656.0,608.7792,45.0,87710.0
District Level,2021/2022,Q1,22,Vernon,Educator,Male,191.0,182.5908,47.0,92813.0
District Level,2021/2022,Q1,22,Vernon,Educator,Female,465.0,426.1884,44.0,85609.0
District Level,2021/2022,Q1,22,Vernon,Teacher,All,605.0,557.7792,45.0,84160.0
District Level,2021/2022,Q1,22,Vernon,Teacher,Male,167.0,158.5908,47.0,87636.0
District Level,2021/2022,Q1,22,Vernon,Teacher,Female,438.0,399.1884,44.0,82824.0
District Level,2021/2022,Q4,22,Vernon,Administrator,All,50.0,50.0,49.0,129866.0
District Level,2021/2022,Q4,22,Vernon,Administrator,Male,23.0,23.0,46.0,128748.0
District Level,2021/2022,Q4,22,Vernon,Administrator,Female,27.0,27.0,52.0,130819.0
District Level,2021/2022,Q4,22,Vernon,Educator,All,663.0,610.3276,45.0,87504.0
District Level,2021/2022,Q4,22,Vernon,Educator,Male,189.0,181.9786,47.0,92544.0
District Level,2021/2022,Q4,22,Vernon,Educator,Female,474.0,428.349,45.0,85503.0
District Level,2021/2022,Q4,22,Vernon,Teacher,All,613.0,560.3276,45.0,84299.0
District Level,2021/2022,Q4,22,Vernon,Teacher,Male,166.0,158.9786,48.0,87892.0
District Level,2021/2022,Q4,22,Vernon,Teacher,Female,447.0,401.349,44.0,82965.0
District Level,2021/2022,Q1,23,Central Okanagan,Administrator,All,107.0,106.5,49.0,133900.0
District Level,2021/2022,Q1,23,Central Okanagan,Administrator,Male,59.0,59.0,49.0,137482.0
District Level,2021/2022,Q1,23,Central Okanagan,Administrator,Female,48.0,47.5,49.0,129496.0
District Level,2021/2022,Q1,23,Central Okanagan,Educator,All,1684.0,1608.1705,44.0,86274.0
District Level,2021/2022,Q1,23,Central Okanagan,Educator,Male,443.0,435.9678,45.0,91035.0
District Level,2021/2022,Q1,23,Central Okanagan,Educator,Female,1241.0,1172.2027,43.0,84575.0
District Level,2021/2022,Q1,23,Central Okanagan,Teacher,All,1577.0,1501.6705,43.0,83042.0
District Level,2021/2022,Q1,23,Central Okanagan,Teacher,Male,384.0,376.9678,44.0,83898.0
District Level,2021/2022,Q1,23,Central Okanagan,Teacher,Female,1193.0,1124.7027,43.0,82767.0
District Level,2021/2022,Q4,23,Central Okanagan,Administrator,All,110.0,110.0,50.0,133505.0
District Level,2021/2022,Q4,23,Central Okanagan,Administrator,Male,61.0,61.0,50.0,136981.0
District Level,2021/2022,Q4,23,Central Okanagan,Administrator,Female,49.0,49.0,49.0,129179.0
District Level,2021/2022,Q4,23,Central Okanagan,Educator,All,1669.0,1593.2132,44.0,86802.0
District Level,2021/2022,Q4,23,Central Okanagan,Educator,Male,438.0,429.0034,45.0,91313.0
District Level,2021/2022,Q4,23,Central Okanagan,Educator,Female,1231.0,1164.2098,43.0,85197.0
District Level,2021/2022,Q4,23,Central Okanagan,Teacher,All,1559.0,1483.2132,43.0,83507.0
District Level,2021/2022,Q4,23,Central Okanagan,Teacher,Male,377.0,368.0034,44.0,83924.0
District Level,2021/2022,Q4,23,Central Okanagan,Teacher,Female,1182.0,1115.2098,43.0,83374.0
District Level,2021/2022,Q1,27,Cariboo-Chilcotin,Administrator,All,36.0,36.0,49.0,133092.0
District Level,2021/2022,Q1,27,Cariboo-Chilcotin,Administrator,Male,21.0,21.0,51.0,132878.0
District Level,2021/2022,Q1,27,Cariboo-Chilcotin,Administrator,Female,15.0,15.0,46.0,133373.0
District Level,2021/2022,Q1,27,Cariboo-Chilcotin,Educator,All,326.0,314.525,46.0,83868.0
District Level,2021/2022,Q1,27,Cariboo-Chilcotin,Educator,Male,88.0,86.999,47.0,94502.0
District Level,2021/2022,Q1,27,Cariboo-Chilcotin,Educator,Female,238.0,227.526,46.0,80746.0
District Level,2021/2022,Q1,27,Cariboo-Chilcotin,Teacher,All,290.0,278.525,46.0,78864.0
District Level,2021/2022,Q1,27,Cariboo-Chilcotin,Teacher,Male,67.0,65.999,46.0,82989.0
District Level,2021/2022,Q1,27,Cariboo-Chilcotin,Teacher,Female,223.0,212.526,46.0,77882.0
District Level,2021/2022,Q4,27,Cariboo-Chilcotin,Administrator,All,36.0,36.0,50.0,132003.0
District Level,2021/2022,Q4,27,Cariboo-Chilcotin,Administrator,Male,21.0,21.0,52.0,130959.0
District Level,2021/2022,Q4,27,Cariboo-Chilcotin,Administrator,Female,15.0,15.0,47.0,133373.0
District Level,2021/2022,Q4,27,Cariboo-Chilcotin,Educator,All,334.0,320.112,47.0,83801.0
District Level,2021/2022,Q4,27,Cariboo-Chilcotin,Educator,Male,91.0,88.999,48.0,93370.0
District Level,2021/2022,Q4,27,Cariboo-Chilcotin,Educator,Female,243.0,231.113,46.0,81042.0
District Level,2021/2022,Q4,27,Cariboo-Chilcotin,Teacher,All,298.0,284.112,46.0,79145.0
District Level,2021/2022,Q4,27,Cariboo-Chilcotin,Teacher,Male,70.0,67.999,47.0,82557.0
District Level,2021/2022,Q4,27,Cariboo-Chilcotin,Teacher,Female,228.0,216.113,46.0,78341.0
District Level,2021/2022,Q1,28,Quesnel,Administrator,All,24.0,24.0,49.0,115023.0
District Level,2021/2022,Q1,28,Quesnel,Administrator,Male,,,,
District Level,2021/2022,Q1,28,Quesnel,Administrator,Female,,,,
District Level,2021/2022,Q1,28,Quesnel,Educator,All,241.0,227.6714,45.0,83727.0
District Level,2021/2022,Q1,28,Quesnel,Educator,Male,59.0,58.2714,45.0,84639.0
District Level,2021/2022,Q1,28,Quesnel,Educator,Female,182.0,169.4,45.0,83444.0
District Level,2021/2022,Q1,28,Quesnel,Teacher,All,217.0,203.6714,44.0,80734.0
District Level,2021/2022,Q1,28,Quesnel,Teacher,Male,51.0,50.2714,44.0,80643.0
District Level,2021/2022,Q1,28,Quesnel,Teacher,Female,166.0,153.4,44.0,80761.0
District Level,2021/2022,Q4,28,Quesnel,Administrator,All,23.0,23.0,49.0,114799.0
District Level,2021/2022,Q4,28,Quesnel,Administrator,Male,,,,
District Level,2021/2022,Q4,28,Quesnel,Administrator,Female,,,,
District Level,2021/2022,Q4,28,Quesnel,Educator,All,244.0,230.6799,45.0,82265.0
District Level,2021/2022,Q4,28,Quesnel,Educator,Male,62.0,61.2714,44.0,82978.0
District Level,2021/2022,Q4,28,Quesnel,Educator,Female,182.0,169.4085,45.0,82040.0
District Level,2021/2022,Q4,28,Quesnel,Teacher,All,221.0,207.6799,44.0,79387.0
District Level,2021/2022,Q4,28,Quesnel,Teacher,Male,54.0,53.2714,44.0,78374.0
District Level,2021/2022,Q4,28,Quesnel,Teacher,Female,167.0,154.4085,44.0,79691.0
District Level,2021/2022,Q1,33,Chilliwack,Administrator,All,71.0,71.0,48.0,129464.0
District Level,2021/2022,Q1,33,Chilliwack,Administrator,Male,32.0,32.0,49.0,133021.0
District Level,2021/2022,Q1,33,Chilliwack,Administrator,Female,39.0,39.0,47.0,126618.0
District Level,2021/2022,Q1,33,Chilliwack,Educator,All,960.0,922.9998,44.0,84916.0
District Level,2021/2022,Q1,33,Chilliwack,Educator,Male,282.0,279.1537,45.0,88159.0
District Level,2021/2022,Q1,33,Chilliwack,Educator,Female,678.0,643.8461,43.0,83625.0
District Level,2021/2022,Q1,33,Chilliwack,Teacher,All,889.0,851.9998,43.0,81783.0
District Level,2021/2022,Q1,33,Chilliwack,Teacher,Male,250.0,247.1537,44.0,83032.0
District Level,2021/2022,Q1,33,Chilliwack,Teacher,Female,639.0,604.8461,43.0,81314.0
District Level,2021/2022,Q4,33,Chilliwack,Administrator,All,73.0,72.0,49.0,131334.0
District Level,2021/2022,Q4,33,Chilliwack,Administrator,Male,31.0,30.4,49.0,136961.0
District Level,2021/2022,Q4,33,Chilliwack,Administrator,Female,42.0,41.6,48.0,127276.0
District Level,2021/2022,Q4,33,Chilliwack,Educator,All,982.0,942.7211,44.0,84489.0
District Level,2021/2022,Q4,33,Chilliwack,Educator,Male,289.0,287.1947,44.0,87299.0
District Level,2021/2022,Q4,33,Chilliwack,Educator,Female,693.0,655.5264,44.0,83367.0
District Level,2021/2022,Q4,33,Chilliwack,Teacher,All,910.0,870.7211,43.0,81191.0
District Level,2021/2022,Q4,33,Chilliwack,Teacher,Male,259.0,256.7947,44.0,81990.0
District Level,2021/2022,Q4,33,Chilliwack,Teacher,Female,651.0,613.9264,43.0,80886.0
District Level,2021/2022,Q1,34,Abbotsford,Administrator,All,91.0,92.0,48.0,134761.0
District Level,2021/2022,Q1,34,Abbotsford,Administrator,Male,41.0,41.0,50.0,138652.0
District Level,2021/2022,Q1,34,Abbotsford,Administrator,Female,50.0,51.0,47.0,131633.0
District Level,2021/2022,Q1,34,Abbotsford,Educator,All,1331.0,1255.134,44.0,85543.0
District Level,2021/2022,Q1,34,Abbotsford,Educator,Male,383.0,371.35,45.0,89851.0
District Level,2021/2022,Q1,34,Abbotsford,Educator,Female,948.0,883.784,43.0,83850.0
District Level,2021/2022,Q1,34,Abbotsford,Teacher,All,1240.0,1163.134,44.0,82276.0
District Level,2021/2022,Q1,34,Abbotsford,Teacher,Male,342.0,330.35,44.0,84530.0
District Level,2021/2022,Q1,34,Abbotsford,Teacher,Female,898.0,832.784,43.0,81437.0
District Level,2021/2022,Q4,34,Abbotsford,Administrator,All,89.0,89.0,49.0,139515.0
District Level,2021/2022,Q4,34,Abbotsford,Administrator,Male,38.0,38.0,50.0,142894.0
District Level,2021/2022,Q4,34,Abbotsford,Administrator,Female,51.0,51.0,48.0,136998.0
District Level,2021/2022,Q4,34,Abbotsford,Educator,All,1348.0,1264.587,44.0,85782.0
District Level,2021/2022,Q4,34,Abbotsford,Educator,Male,391.0,379.907,45.0,89315.0
District Level,2021/2022,Q4,34,Abbotsford,Educator,Female,957.0,884.68,44.0,84381.0
District Level,2021/2022,Q4,34,Abbotsford,Teacher,All,1259.0,1175.587,44.0,82400.0
District Level,2021/2022,Q4,34,Abbotsford,Teacher,Male,353.0,341.907,44.0,84081.0
District Level,2021/2022,Q4,34,Abbotsford,Teacher,Female,906.0,833.68,44.0,81762.0
District Level,2021/2022,Q1,35,Langley,Administrator,All,101.0,100.2,48.0,134199.0
District Level,2021/2022,Q1,35,Langley,Administrator,Male,55.0,55.0,47.0,138772.0
District Level,2021/2022,Q1,35,Langley,Administrator,Female,46.0,45.2,49.0,128731.0
District Level,2021/2022,Q1,35,Langley,Educator,All,1747.0,1609.584,42.0,81496.0
District Level,2021/2022,Q1,35,Langley,Educator,Male,438.0,423.7851,43.0,86355.0
District Level,2021/2022,Q1,35,Langley,Educator,Female,1309.0,1185.7989,41.0,79919.0
District Level,2021/2022,Q1,35,Langley,Teacher,All,1646.0,1509.384,41.0,78547.0
District Level,2021/2022,Q1,35,Langley,Teacher,Male,383.0,368.7851,43.0,79358.0
District Level,2021/2022,Q1,35,Langley,Teacher,Female,1263.0,1140.5989,41.0,78307.0
District Level,2021/2022,Q4,35,Langley,Administrator,All,101.0,100.8,49.0,134328.0
District Level,2021/2022,Q4,35,Langley,Administrator,Male,53.0,53.0,48.0,138797.0
District Level,2021/2022,Q4,35,Langley,Administrator,Female,48.0,47.8,50.0,129394.0
District Level,2021/2022,Q4,35,Langley,Educator,All,1780.0,1626.9272,42.0,81835.0
District Level,2021/2022,Q4,35,Langley,Educator,Male,466.0,450.0416,43.0,85560.0
District Level,2021/2022,Q4,35,Langley,Educator,Female,1314.0,1176.8856,42.0,80541.0
District Level,2021/2022,Q4,35,Langley,Teacher,All,1679.0,1526.1272,42.0,78993.0
District Level,2021/2022,Q4,35,Langley,Teacher,Male,413.0,397.0416,43.0,79345.0
District Level,2021/2022,Q4,35,Langley,Teacher,Female,1266.0,1129.0856,41.0,78879.0
District Level,2021/2022,Q1,36,Surrey,Administrator,All,273.0,272.8,48.0,127221.0
District Level,2021/2022,Q1,36,Surrey,Administrator,Male,102.0,102.0,48.0,131121.0
District Level,2021/2022,Q1,36,Surrey,Administrator,Female,171.0,170.8,48.0,124901.0
District Level,2021/2022,Q1,36,Surrey,Educator,All,5189.0,4806.855,44.0,85862.0
District Level,2021/2022,Q1,36,Surrey,Educator,Male,1228.0,1200.285,45.0,88187.0
District Level,2021/2022,Q1,36,Surrey,Educator,Female,3961.0,3606.57,43.0,85093.0
District Level,2021/2022,Q1,36,Surrey,Teacher,All,4916.0,4534.055,43.0,83119.0
District Level,2021/2022,Q1,36,Surrey,Teacher,Male,1126.0,1098.285,45.0,83768.0
District Level,2021/2022,Q1,36,Surrey,Teacher,Female,3790.0,3435.77,43.0,82914.0
District Level,2021/2022,Q4,36,Surrey,Administrator,All,281.0,279.2,48.0,125321.0
District Level,2021/2022,Q4,36,Surrey,Administrator,Male,105.0,103.2,48.0,132372.0
District Level,2021/2022,Q4,36,Surrey,Administrator,Female,176.0,176.0,48.0,121312.0
District Level,2021/2022,Q4,36,Surrey,Educator,All,5195.0,4820.3,44.0,85512.0
District Level,2021/2022,Q4,36,Surrey,Educator,Male,1238.0,1215.835,45.0,87895.0
District Level,2021/2022,Q4,36,Surrey,Educator,Female,3957.0,3604.465,43.0,84715.0
District Level,2021/2022,Q4,36,Surrey,Teacher,All,4914.0,4541.1,43.0,82802.0
District Level,2021/2022,Q4,36,Surrey,Teacher,Male,1133.0,1112.635,45.0,83379.0
District Level,2021/2022,Q4,36,Surrey,Teacher,Female,3781.0,3428.465,43.0,82617.0
District Level,2021/2022,Q1,37,Delta,Administrator,All,79.0,78.4,49.0,138365.0
District Level,2021/2022,Q1,37,Delta,Administrator,Male,33.0,33.0,49.0,144759.0
District Level,2021/2022,Q1,37,Delta,Administrator,Female,46.0,45.4,49.0,133778.0
District Level,2021/2022,Q1,37,Delta,Educator,All,1208.0,1130.736,44.0,86718.0
District Level,2021/2022,Q1,37,Delta,Educator,Male,310.0,302.33,45.0,90279.0
District Level,2021/2022,Q1,37,Delta,Educator,Female,898.0,828.406,44.0,85489.0
District Level,2021/2022,Q1,37,Delta,Teacher,All,1129.0,1052.336,44.0,83104.0
District Level,2021/2022,Q1,37,Delta,Teacher,Male,277.0,269.33,45.0,83788.0
District Level,2021/2022,Q1,37,Delta,Teacher,Female,852.0,783.006,44.0,82882.0
District Level,2021/2022,Q4,37,Delta,Administrator,All,78.0,77.4,50.0,138976.0
District Level,2021/2022,Q4,37,Delta,Administrator,Male,32.0,32.0,50.0,144849.0
District Level,2021/2022,Q4,37,Delta,Administrator,Female,46.0,45.4,49.0,134890.0
District Level,2021/2022,Q4,37,Delta,Educator,All,1173.0,1094.022,45.0,87776.0
District Level,2021/2022,Q4,37,Delta,Educator,Male,304.0,294.982,46.0,91083.0
District Level,2021/2022,Q4,37,Delta,Educator,Female,869.0,799.04,44.0,86619.0
District Level,2021/2022,Q4,37,Delta,Teacher,All,1095.0,1016.622,44.0,84129.0
District Level,2021/2022,Q4,37,Delta,Teacher,Male,272.0,262.982,45.0,84758.0
District Level,2021/2022,Q4,37,Delta,Teacher,Female,823.0,753.64,44.0,83921.0
District Level,2021/2022,Q1,38,Richmond,Administrator,All,104.0,103.7,50.0,138966.0
District Level,2021/2022,Q1,38,Richmond,Administrator,Male,53.0,53.0,50.0,140868.0
District Level,2021/2022,Q1,38,Richmond,Administrator,Female,51.0,50.7,50.0,137096.0
District Level,2021/2022,Q1,38,Richmond,Educator,All,1555.0,1468.8745,43.0,85307.0
District Level,2021/2022,Q1,38,Richmond,Educator,Male,445.0,437.275,43.0,88011.0
District Level,2021/2022,Q1,38,Richmond,Educator,Female,1110.0,1031.5995,43.0,84351.0
District Level,2021/2022,Q1,38,Richmond,Teacher,All,1451.0,1365.1745,43.0,82376.0
District Level,2021/2022,Q1,38,Richmond,Teacher,Male,392.0,384.275,43.0,82247.0
District Level,2021/2022,Q1,38,Richmond,Teacher,Female,1059.0,980.8995,43.0,82418.0
District Level,2021/2022,Q4,38,Richmond,Administrator,All,104.0,103.8,51.0,140567.0
District Level,2021/2022,Q4,38,Richmond,Administrator,Male,52.0,52.0,51.0,141628.0
District Level,2021/2022,Q4,38,Richmond,Administrator,Female,52.0,51.8,50.0,139488.0
District Level,2021/2022,Q4,38,Richmond,Educator,All,1614.0,1531.5202,43.0,84472.0
District Level,2021/2022,Q4,38,Richmond,Educator,Male,474.0,466.0791,44.0,87082.0
District Level,2021/2022,Q4,38,Richmond,Educator,Female,1140.0,1065.4411,43.0,83506.0
District Level,2021/2022,Q4,38,Richmond,Teacher,All,1510.0,1427.7202,43.0,81647.0
District Level,2021/2022,Q4,38,Richmond,Teacher,Male,422.0,414.0791,43.0,81721.0
District Level,2021/2022,Q4,38,Richmond,Teacher,Female,1088.0,1013.6411,43.0,81622.0
District Level,2021/2022,Q1,39,Vancouver,Administrator,All,198.0,198.0,50.0,136997.0
District Level,2021/2022,Q1,39,Vancouver,Administrator,Male,89.0,89.0,50.0,139245.0
District Level,2021/2022,Q1,39,Vancouver,Administrator,Female,109.0,109.0,50.0,135162.0
District Level,2021/2022,Q1,39,Vancouver,Educator,All,3338.0,3107.6602,46.0,88881.0
District Level,2021/2022,Q1,39,Vancouver,Educator,Male,914.0,886.8428,47.0,91824.0
District Level,2021/2022,Q1,39,Vancouver,Educator,Female,2424.0,2220.8174,45.0,87776.0
District Level,2021/2022,Q1,39,Vancouver,Teacher,All,3140.0,2909.6602,45.0,85878.0
District Level,2021/2022,Q1,39,Vancouver,Teacher,Male,825.0,797.8428,46.0,86745.0
District Level,2021/2022,Q1,39,Vancouver,Teacher,Female,2315.0,2111.8174,45.0,85571.0
District Level,2021/2022,Q4,39,Vancouver,Administrator,All,207.0,206.5,51.0,137292.0
District Level,2021/2022,Q4,39,Vancouver,Administrator,Male,93.0,93.0,51.0,139470.0
District Level,2021/2022,Q4,39,Vancouver,Administrator,Female,114.0,113.5,51.0,135515.0
District Level,2021/2022,Q4,39,Vancouver,Educator,All,3410.0,3153.684,46.0,88481.0
District Level,2021/2022,Q4,39,Vancouver,Educator,Male,927.0,896.1025,47.0,91723.0
District Level,2021/2022,Q4,39,Vancouver,Educator,Female,2483.0,2257.5815,46.0,87277.0
District Level,2021/2022,Q4,39,Vancouver,Teacher,All,3203.0,2947.184,46.0,85361.0
District Level,2021/2022,Q4,39,Vancouver,Teacher,Male,834.0,803.1025,47.0,86437.0
District Level,2021/2022,Q4,39,Vancouver,Teacher,Female,2369.0,2144.0815,45.0,84984.0
District Level,2021/2022,Q1,40,New Westminster,Administrator,All,33.0,33.0,49.0,137293.0
District Level,2021/2022,Q1,40,New Westminster,Administrator,Male,13.0,13.0,52.0,141693.0
District Level,2021/2022,Q1,40,New Westminster,Administrator,Female,20.0,20.0,46.0,134434.0
District Level,2021/2022,Q1,40,New Westminster,Educator,All,494.0,462.242,46.0,87578.0
District Level,2021/2022,Q1,40,New Westminster,Educator,Male,139.0,135.8,48.0,91461.0
District Level,2021/2022,Q1,40,New Westminster,Educator,Female,355.0,326.442,45.0,86123.0
District Level,2021/2022,Q1,40,New Westminster,Teacher,All,461.0,429.242,45.0,84216.0
District Level,2021/2022,Q1,40,New Westminster,Teacher,Male,126.0,122.8,47.0,86399.0
District Level,2021/2022,Q1,40,New Westminster,Teacher,Female,335.0,306.442,45.0,83432.0
District Level,2021/2022,Q4,40,New Westminster,Administrator,All,33.0,33.0,49.0,137591.0
District Level,2021/2022,Q4,40,New Westminster,Administrator,Male,13.0,13.0,53.0,141693.0
District Level,2021/2022,Q4,40,New Westminster,Administrator,Female,20.0,20.0,47.0,134925.0
District Level,2021/2022,Q4,40,New Westminster,Educator,All,512.0,474.542,45.0,87224.0
District Level,2021/2022,Q4,40,New Westminster,Educator,Male,139.0,135.2,48.0,91961.0
District Level,2021/2022,Q4,40,New Westminster,Educator,Female,373.0,339.342,44.0,85547.0
District Level,2021/2022,Q4,40,New Westminster,Teacher,All,479.0,441.542,45.0,83990.0
District Level,2021/2022,Q4,40,New Westminster,Teacher,Male,126.0,122.2,48.0,86988.0
District Level,2021/2022,Q4,40,New Westminster,Teacher,Female,353.0,319.342,44.0,82976.0
District Level,2021/2022,Q1,41,Burnaby,Administrator,All,87.0,87.0,51.0,141134.0
District Level,2021/2022,Q1,41,Burnaby,Administrator,Male,46.0,46.0,50.0,141569.0
District Level,2021/2022,Q1,41,Burnaby,Administrator,Female,41.0,41.0,52.0,140645.0
District Level,2021/2022,Q1,41,Burnaby,Educator,All,1870.0,1725.1483,44.0,86219.0
District Level,2021/2022,Q1,41,Burnaby,Educator,Male,468.0,452.08,45.0,89326.0
District Level,2021/2022,Q1,41,Burnaby,Educator,Female,1402.0,1273.0683,44.0,85178.0
District Level,2021/2022,Q1,41,Burnaby,Teacher,All,1783.0,1638.1483,44.0,83574.0
District Level,2021/2022,Q1,41,Burnaby,Teacher,Male,422.0,406.08,45.0,83724.0
District Level,2021/2022,Q1,41,Burnaby,Teacher,Female,1361.0,1232.0683,44.0,83527.0
District Level,2021/2022,Q4,41,Burnaby,Administrator,All,88.0,87.8,52.0,140019.0
District Level,2021/2022,Q4,41,Burnaby,Administrator,Male,46.0,45.8,51.0,141855.0
District Level,2021/2022,Q4,41,Burnaby,Administrator,Female,42.0,42.0,52.0,138009.0
District Level,2021/2022,Q4,41,Burnaby,Educator,All,1923.0,1764.9341,45.0,86087.0
District Level,2021/2022,Q4,41,Burnaby,Educator,Male,489.0,469.208,45.0,88882.0
